sentence_idx,original,condition,variant_idx,variant_text,final_passes,regen_attempts,failed_criteria,note,needs_manual_review
9,A butterfly is a flying insect with four large wings.,paraphrase,9,"Being an insect, the butterfly navigates the air using two sets of large wings.",True,0,,,False
9,A butterfly is a flying insect with four large wings.,paraphrase,10,Four conspicuous wings are sported by this insect known for its aerial grace.,True,0,,,False
9,A butterfly is a flying insect with four large wings.,syntactic,1,A hammer is a striking tool with two metal heads.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,2,A violin is a stringed instrument with four slender strings.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,3,A canoe is a narrow vessel with two pointed ends.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,4,A novel is a lengthy narrative with three major arcs.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,5,A comet is a glowing object with one bright tail.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,6,A tulip is a blooming plant with six vivid petals.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,7,A tractor is a heavy machine with four rubber tires.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,8,A sonnet is a rhythmic poem with fourteen strict lines.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,9,A glacier is a massive formation with countless frozen layers.,,0,response_missing,No eval returned by model,True
9,A butterfly is a flying insect with four large wings.,syntactic,10,A compass is a pointing device with one magnetic needle.,,0,response_missing,No eval returned by model,True
10,A car can be powered by a gasoline or electric engine.,paraphrase,1,A gasoline or electric engine can power a car.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,2,It is a gasoline or electric engine that can propel an automobile.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,3,There are vehicles whose motive force comes from either a petrol or battery-driven motor.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,4,What can supply motive energy to an auto is either a fossil-fuel or an electric powerplant.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,5,Automobile propulsion is achievable through either a petroleum or an electrically driven unit.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,6,A vehicle may run on either an electric motor or one that burns gasoline.,True,1,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,7,Either a combustion or an electric drive unit is capable of running a motorcar.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,8,A motor vehicle is able to be driven by a petrol or an electric power unit.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,9,The source of propulsion for an auto can be either a gasoline or an electric motor.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,paraphrase,10,"PARAPHRASE:  
Gasoline or electricity can drive a car’s motor.

SYNTACTIC_ALTERNATIVE:  
A song can be requested by a toddler or weary traveler.",True,1,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,1,A boat can be driven by a diesel or solar motor.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,2,A boat can be powered by a diesel or steam engine.,True,1,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,3,A boat can be driven by a diesel or solar motor.,True,1,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,4,A stove can be fueled by a propane or wood burner.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,5,A fan can be run by a wind or water turbine.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,6,A boat can be driven by a diesel or paddle wheel.,True,1,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,7,A boat can be driven by a diesel or paddle wheel.,True,1,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,8,A toy can be moved by a spring or rubber motor.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,9,A pump can be driven by a steam or hydraulic engine.,True,0,,,False
10,A car can be powered by a gasoline or electric engine.,syntactic,10,A signal can be transmitted by a radio or fiber-optic cable.,True,1,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,1,Wood is the medium handled by an artisan or craftsperson known as a carpenter.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,2,It is with timber that an artist or tradesman called a carpenter creates.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,3,There exists a woodworker—an artist or manual toiler—who answers to the name carpenter.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,4,What a carpenter does is shape lumber as either an artist or a handworker.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,5,"An individual who fashions timber, whether seen as an artist or a laborer, is termed a carpenter.",True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,6,PARAPHRASE: Someone who shapes timber with tools and skill is called a carpenter.,True,1,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,7,The one who manipulates planks as an artisan or blue-collar worker goes by the label carpenter.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,8,"PARAPHRASE: Someone who shapes timber by hand or with tools is called a carpenter.

SYNTACTIC_ALTERNATIVE: A botanist is a scientist or field researcher who studies plants.",True,2,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,9,"Called a carpenter, the creative or sweat-driven handler of lumber practices that trade.",True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,paraphrase,10,A person regarded as either an artist or a manual practitioner is the one working wood as a carpenter.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,1,A surgeon is a scientist or medical professional who operates on patients.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,2,A curator is a historian or gallery expert who manages collections.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,3,A pilot is a navigator or aircraft officer who flies across continents.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,4,A baker is a chemist or culinary artisan who experiments with dough.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,5,A miner is a geologist or underground worker who extracts from caverns.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,6,A tailor is a designer or fabric specialist who sews with textiles.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,7,A ranger is a biologist or wilderness guardian who patrols through forests.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,8,A librarian is a scholar or archive custodian who catalogs within stacks.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,9,A mechanic is an engineer or vehicle technician who repairs using tools.,True,0,,,False
11,A carpenter is an artist or manual laborer who works with wood.,syntactic,10,A florist is a botanist or bloom arranger who crafts with petals.,True,0,,,False
12,A castle could easily control lands within a day's walk.,paraphrase,1,Lands lying within a single day’s march could readily be dominated by a fortress.,True,0,,,False
12,A castle could easily control lands within a day's walk.,paraphrase,2,It was a stronghold that could effortlessly govern every territory reachable in twenty-four hours on foot.,True,0,,,False
12,A castle could easily control lands within a day's walk.,paraphrase,3,"Within the radius of a day’s hike, territories were easily kept under the thumb of a citadel.",True,0,,,False
